9.991719152918312474e-01,8.182578332292059775e-01,8.182578332292059775e-01,8.182577686613174972e-01,8.182578332292059775e-01,8.182578963666558014e-01,8.182579110796698307e-01,8.182579110796698307e-01,8.182579110796698307e-01,8.182578371424765740e-01,8.182579110796698307e-01,8.182579110796698307e-01
8.182579613940728080e-01,1.652222046049928866e-02,1.652222046049928866e-02,1.652221340539358763e-02,1.652222046049928866e-02,1.652222735931074132e-02,1.652222896695173388e-02,1.652222896695173388e-02,1.652222896695173388e-02,1.652222088808873515e-02,1.652222896695173388e-02,1.652222896695173388e-02
8.182577948542829605e-01,1.652220226328320052e-02,1.652220226328320052e-02,1.652219520818513573e-02,1.652220226328320052e-02,1.652220916208718693e-02,1.652221076972643782e-02,1.652221076972643782e-02,1.652221076972643782e-02,1.652220269087218210e-02,1.652221076972643782e-02,1.652221076972643782e-02
8.182577948542829605e-01,1.652220226328320052e-02,1.652220226328320052e-02,1.652219520818513573e-02,1.652220226328320052e-02,1.652220916208718693e-02,1.652221076972643782e-02,1.652221076972643782e-02,1.652221076972643782e-02,1.652220269087218210e-02,1.652221076972643782e-02,1.652221076972643782e-02
8.182579668135037121e-01,1.652222105266195826e-02,1.652222105266195826e-02,1.652221399755600742e-02,1.652222105266195826e-02,1.652222795147365725e-02,1.652222955911470184e-02,1.652222955911470184e-02,1.652222955911470184e-02,1.652222148025141515e-02,1.652222955911470184e-02,1.652222955911470184e-02
8.182578874568954275e-01,1.652221238164037695e-02,1.652221238164037695e-02,1.652220532653806209e-02,1.652221238164037695e-02,1.652221928044851629e-02,1.652222088808872821e-02,1.652222088808872821e-02,1.652222088808872821e-02,1.652221280922961527e-02,1.652222088808872821e-02,1.652222088808872821e-02
8.182577471929600721e-01,1.652219705550437776e-02,1.652219705550437776e-02,1.652219000040849872e-02,1.652219705550437776e-02,1.652220395430622352e-02,1.652220556194497481e-02,1.652220556194497481e-02,1.652220556194497481e-02,1.652219748309322750e-02,1.652220556194497481e-02,1.652220556194497481e-02
8.182577471929600721e-01,1.652219705550437776e-02,1.652219705550437776e-02,1.652219000040849872e-02,1.652219705550437776e-02,1.652220395430622352e-02,1.652220556194497481e-02,1.652220556194497481e-02,1.652220556194497481e-02,1.652219748309322750e-02,1.652220556194497481e-02,1.652220556194497481e-02
8.182579613940728080e-01,1.652222046049928866e-02,1.652222046049928866e-02,1.652221340539358763e-02,1.652222046049928866e-02,1.652222735931074132e-02,1.652222896695173388e-02,1.652222896695173388e-02,1.652222896695173388e-02,1.652222088808873515e-02,1.652222896695173388e-02,1.652222896695173388e-02
8.182579613940728080e-01,1.652222046049928866e-02,1.652222046049928866e-02,1.652221340539358763e-02,1.652222046049928866e-02,1.652222735931074132e-02,1.652222896695173388e-02,1.652222896695173388e-02,1.652222896695173388e-02,1.652222088808873515e-02,1.652222896695173388e-02,1.652222896695173388e-02
8.182577948542829605e-01,1.652220226328320052e-02,1.652220226328320052e-02,1.652219520818513573e-02,1.652220226328320052e-02,1.652220916208718693e-02,1.652221076972643782e-02,1.652221076972643782e-02,1.652221076972643782e-02,1.652220269087218210e-02,1.652221076972643782e-02,1.652221076972643782e-02
8.182577948542829605e-01,1.652220226328320052e-02,1.652220226328320052e-02,1.652219520818513573e-02,1.652220226328320052e-02,1.652220916208718693e-02,1.652221076972643782e-02,1.652221076972643782e-02,1.652221076972643782e-02,1.652220269087218210e-02,1.652221076972643782e-02,1.652221076972643782e-02
